author,text,likeCount,publishedAt
@RCTIENTERTAINMENT,1 POIN PERDANA!!!! Berapa Nilai Untuk Pertandingan TIMNAS SENIOR kala menghadapi Saudi Arabia ini?,4121,2024-09-06T00:10:08Z
@ElisSadeli,"Saya lihat berkali2 tp tolong buat RCTI klu ngundang komentatir yg tdk ada ucapan nyalabin pemain timnas krn kasian pemain kadang di bully oleh netizen kadang di hujat juga, tolong2 ya buat RCTI",0,2024-11-03T07:11:04Z
@ttompel9287,"Nanti ketemu arab di kandang, kita sorakin kalau banyak drama kek gini lagi, emang bener bener dah pemain/wasit dari timur tengah ni.",0,2024-11-02T18:40:28Z
@Toaf173,"witan Sulaiman itu perlu belajar utk Finishing Krn dh dia dpt umpan didepan gawang tapi witan belum sempurna dlm melakukan Finishing nya ,,,,",0,2024-11-02T15:49:00Z
@malewastar1020,E,0,2024-11-02T01:43:49Z
@ryankenthong,sip,0,2024-10-30T18:48:25Z
@KinandanaDwipayana,Pdhl tendangan gk berbahaya,0,2024-10-23T13:25:44Z
@Mqntan01-c4q,mengeringkan,0,2024-10-20T08:48:54Z
@AhmadFirdaus-jt6ew,mantap,0,2024-10-19T17:45:52Z
@junisonsoni1040,Arab penduku ng israeal,0,2024-10-19T09:09:39Z
@Ratuzialita,Ini baru kreeeen ni permainan indonesia arab imbang mainya,0,2024-10-19T03:15:20Z
@asepeka9002,"Kenangan manis yg takan ku lupa,,saya nonton langsung ,saya jujur krj jadi sopir di arabia,,skrg udh pulng ke indo..saya bengong ko indo pemain nya luar negri semua( mf blm tau naturalisasi), ketinggalan berita 😂😂😂 maklum kuli...smngt maju terus garuda ku mantaaaaaaaaaaap......",0,2024-10-19T02:52:54Z
@alfathirchannelkids2861,"Riski. Ridho layak main d luar negeri, knp lawan china dia jdi cadangan 😢",0,2024-10-18T11:34:41Z
@elikuswati7097,"Mending adem lihat gini susunan pemain baik, kapten layak Jay idzes 👍",0,2024-10-18T10:13:33Z
@Tasik123-h1b,Kenapa pemain kebsnyakan naturalisasi sedangkan pemain indonrsia juga banyak dan kenapa fikri  tidak dimainkan bagus duet sama wilan  dimainkan,0,2024-10-17T06:32:25Z
@ezraelfjr9447,"Mancini terheran heran
Ini tim debutan pildun maen gila😂🎉😂🎉😂🎉",0,2024-10-17T03:41:14Z
@Helmi-cj4tu,Bagus ya ini lagi sekemah nya dari pada yg tadi malam kek Anji,0,2024-10-16T06:05:05Z
@JeonLalisa-i5z,Mengobati hati dengan nonton ulang akibat kalah dari china😭😭,0,2024-10-16T03:29:31Z
@SindiSindi-f3u,Arab Saudi terlalu bahagia telah mengalahkan Argentina. Sehingga masih terlena dengan sejarah itu mpe sekarang 😅,0,2024-10-14T15:22:08Z
@Urlove_Lliciaaaaa,Baru pertama kali liat gawang marteen paes kebobolan😢😭 10:41,1,2024-10-14T02:45:18Z
@Yusuf-h3g9s,"15 menit pertama raut wajah para Pemain belakang arab saudi seperti terheran heran..""ape bende nii""",0,2024-10-14T02:14:50Z
@Fito-kj8ch,❤❤❤,0,2024-10-13T17:31:15Z
@Ernawati-od3tr,Indonesia sekarang luar biasa,0,2024-10-13T17:21:55Z
@rumahemput195,Sebnernya negara2  asia gaada apa apanya di mata king indonesia krana apa??? Krna indonesi sllu dicurangin wasit terus/mafia di afc !!!! Makannya indoesia ga pernah maju mau!!! Sekrng pssi punya pak eriq tohir...wajib di pantau terus tuhh afc da wasitnnya....apalagi wasitnya dari negara arab!!!! Indonesia klo dah cetak golll pasti cheking goll var terusss😂😂karena negara timur tengah/arab g sportif dlm olah raga karna hanya menjadi guling guling fc!!!!,0,2024-10-13T13:55:30Z
@muhammadnoer2805,"Untuk timnas sekarang emang bagus...tp kurang begitu greget walau pun menang karena banyak pemain naturalisasi...

Kasian pemain lokal....",0,2024-10-12T21:17:16Z
@FaturrRizky,"Martin paes getes sek
il",0,2024-10-12T15:38:29Z
@bbygirl_,"aku emg ga ngerti peraturan"" dlm main bola, tapi suka kesel kalo nonton bola pemainnya banyak drama, kesenggol dikit udah kek mau meninggal aja anjim, trus ya semisal pemain indonesia yg dikasarin sampe guling"" juga kadang dicuekin, ga disorot kamera,kan anjim banget.....wasitnya kebanyakan berat sebelah juga,emosiii ih😭",0,2024-10-12T14:59:22Z
@SusantiJoweng,Masallah sampurna betul kau Marteen paes ❤❤,0,2024-10-12T09:14:07Z
@KurniawatiRealme-v8y,🇸🇦 vs 🇮🇩,0,2024-10-11T07:58:18Z
@warungsudiro2327,ok,0,2024-10-10T14:13:07Z
@MuhammadmegiNurkhoir,❤❤❤,0,2024-10-10T13:00:20Z
@MuhammadIrfan-vd7iy,Semoga nanti mlm bisa menang atas bahrain🤲🤲🇮🇩🇮🇩🇮🇩,0,2024-10-10T12:13:55Z
@HarlendSmori,Piala dunia kamu pilih mana yg pilih Indonesia like,1,2024-10-10T11:04:20Z
@channelibm021,Mana suaranya para pendukung Timnas Garuda 🇮🇩?,1,2024-10-10T08:23:52Z
@MuhammadUmarassidiq,Didikan belanda memang ga akan gagal....mudah2an kerjasama pssi dan knvb nanti akan menghasilkan pemain yg berkualitas seperti yg kita lihat sekarang,1,2024-10-10T03:36:47Z
@NanawijayaAna,Arab saudi begitu aja GK bisa berkutik sama timnas 😂,0,2024-10-09T07:29:13Z
@PLSCHANNEL-x4f,16:56 🎉🎉,1,2024-10-09T01:31:10Z
@NoeParno,"Sumpah, gak nyesel dari dulu bersabar dengan kritikan dan cacian bagi timnas indonesia,,,  dan kini sang garuda bangun dari keterpurukan,sekaligus membuktikan segala keritikan 💪😉",0,2024-10-08T18:21:48Z
@reallifeenglishlesson,"Gw tonton ini udh berkali-kali. Gw tersepona dgn permainan pak aji botak yg ngotot kyk bang Gatusonya Italy. Bnr"" seorang predator pak aji Ragnar BOTAK GUNDUL ini. Ayo botak kalahkan Bahrain di match ke 3 hari kamis ini. Kamu bisa.",0,2024-10-08T17:02:37Z
@bambangmujiantochannel1453,Para pemain sdh berjuang sekuat tenaga.kita dukung timnas bineka tunggal ika,0,2024-10-08T15:54:51Z
@pepyucomm,"Go GARUDA Go
🇮🇩👍⭐⭐⭐⭐⭐👍🇮🇩",1,2024-10-08T14:41:43Z
@rakamarhaba9266,Permainan yang sangat menegangkan.... Semua pemain Tim Senior Indonesia pada kualifikasi piala dunia senior semakin Gacorr..... Tidak pernah bosan menonton permainan Tim Senior Indonesia 👍🏽💪🥰🔥,0,2024-10-08T14:26:57Z
@fennoychannel3984,"Mestinya bandara IKN NUSANTARA, memiliki jaringan under ground untuk pemadaman kebakaran bila terjadi insiden di track runway sehingga kecepatan penanganan lebih sigap dan cepat tentunya juga di backup mobil pemadam. Juga memiliki hanggar hanggar besar untuk Maintenance ringan dan medium.....sehingga menjadi bandara multi fungsi dan modern",0,2024-10-08T11:00:53Z
@mbaksulastri-g7m,"yth pimpinan rcti, kami laporkan pelanggaran hak siar streaming timnas indonesia ilegal/tanpa izin, di wedangan omah dewe yg beralamat di Tegal krecekan rt02, RW.01, Geneng, Kab. Sukoharjo, Jawa Tengah 57557, disitu sering nobar tanpa ijin yg mana meraup untung jutaan melanggar UU NO. 32 TAHUN 2002 TTG PENYIARAN, pasal 43 Undang-Undang Nomor. 32 Tahun 2002 tentang Penyiaran, UU No. 28 tahun 2014 tentang hak cipta",0,2024-10-08T07:23:34Z
@dikicandrairawan5801,BeLanda cabang Asia Timnas indonesia era sekarang ini di kuwalifikasi piaLa dunia zona Asia piaLa Asia piaLa dunia,0,2024-10-07T17:12:09Z
@dikicandrairawan5801,"Para materi pemain Timnas indonesia sekarang BeLanda buLe blasteran kuLit putih ganteng ganteng BeLanda cabang Asia kalok AustraLia inggris cabang Asia 
Timnas indonesia dan timnas AustraLia serumpun 2kakak Besar di piaLa Asia dan lolos piaLa dunia dan main tampiL di kancah panggung pegeLaran hajatan akbar piaLa dunia Timnas indonesia",0,2024-10-07T17:08:57Z
@AndiAndi-gx2gy,💪💪💪,0,2024-10-07T09:35:36Z
@januardipratomo,"Asli ketawa gua sama struick, nih pemain usil bgt kerjaannya 12:44 wkwkwk",0,2024-10-07T08:15:26Z
@koclockskuat1353,Transisi dari bertahan ke menyerang masih kurang cepat saat bola dioper ke struick praktis hanya ada witan dan ragnar,0,2024-10-07T05:40:14Z
@ElanSutarlan-j4z,Sepertinya timnas akan pulang membawa 6 point laga Bahrain&china,2,2024-10-06T17:10:52Z
@NandangCahya-mt4hi,No 18 harus di jaga ketat,0,2024-10-06T12:05:18Z
@GufroniRenwarin,Permainan tidak fokus terutama posisi stracer tidak bisa membawa bolah kedepan padahal posisi berdiri sendiri tidak punya skil filing bolah harus ke depan gawang lawan,0,2024-10-05T13:22:11Z
@citrasantosochannel,goooooo indonesia,0,2024-10-05T12:39:33Z
@jualrumahmurahdisurabaya1596,Ngeri hampir menang lawan Arab. Liga nya Arab ngeri.,0,2024-10-05T12:06:20Z
@SaipulPatty,"This is the importance of playing against strong teams, to increase mentality and experience. ❤❤",0,2024-10-05T12:04:18Z
@DaryanDjumati,semngat terus indonesia ku❤❤❤,0,2024-10-05T11:28:25Z
@umniahhanesti8850,"sumpah itu yg nomor 4 selalu mukul pemain indonesia sepanjang pertandingan, kok gak di kasih kartu merah sih dri tdi loh selalu mukul pemain indo",0,2024-10-04T10:06:21Z
@andalusiabrothers211,"Kalau Timnas Indonesia 🇲🇨 

Lolos Piala Dunia FIFA 2026

Sebelum Timnas Indonesia 🇲🇨 tampil di putaran Final Piala Dunia FIFA 2026 Amerika 🇺🇸, Kanada 🇨🇦, Meksiko 🇲🇽

Pemerintah Indonesia 🇲🇨 wajib bikin Film Dokumenternya 

Yang didanai oleh pemerintah Indonesia 🇲🇨

Jalan terjal dan dramatis Timnas Indonesia 🇲🇨 menuju Piala Dunia FIFA 2026

From Zero to Hero 

Dari ranking 179 FIFA sd rangking 100 besar FIFA

Produser film dan Sutradaranya dari Hollywood 

Supaya kualitas filmnya setara film² produksi Hollywood 

Dibuat se-epik dan sedramatis mungkin...tapi sesuai dengan kejadian nyata

Sampai di akhir film ada statement dari STY...bahwa STY & istrinya akan menjalani kehidupan sampai akhir hayatnya di negeri Indonesia 🇲🇨

Tentang Perjuangan Pemain Timnas Indonesia
Perjuangan Federasi Sepakbola Indonesia
Perjuangan All Tim Kepelatihan STY
Proses Naturalisasi Yang Ribet
Tragedi Kanjuruhan
Supporter
Liga 1
DLL

Durasi film ± 120 menit

Tujuan utama 

Untuk membangkitkan semangat nasionalisme pemain timnas dan seluruh masyarakat Indonesia 🇲🇨

Cinta akan tanah air 

Alternatif Judul Film:

""Road To 2026""

""Dream Comes True""

""National Hero""

""Unforgettable""

""Now Or Never""

""Honour & Proud""

""Shine""",2,2024-10-04T07:00:47Z
@andalusiabrothers211,"Kalau Timnas Indonesia 🇲🇨 

Lolos Piala Dunia FIFA 2026

Sebelum Timnas Indonesia 🇲🇨 tampil di putaran Final Piala Dunia FIFA 2026 Amerika 🇺🇸, Kanada 🇨🇦, Meksiko 🇲🇽

Pemerintah Indonesia 🇲🇨 wajib bikin Film Dokumenternya 

Yang didanai oleh pemerintah Indonesia 🇲🇨

Jalan terjal dan dramatis Timnas Indonesia 🇲🇨 menuju Piala Dunia FIFA 2026

From Zero to Hero 

Dari ranking 179 FIFA sd rangking 100 besar FIFA

Produser film dan Sutradaranya dari Hollywood 

Supaya kualitas filmnya setara film² produksi Hollywood 

Dibuat se-epik dan sedramatis mungkin...tapi sesuai dengan kejadian nyata

Sampai di akhir film ada statement dari STY...bahwa STY & istrinya akan menjalani kehidupan sampai akhir hayatnya di negeri Indonesia 🇲🇨

Tentang Perjuangan Pemain Timnas Indonesia
Perjuangan Federasi Sepakbola Indonesia
Perjuangan All Tim Kepelatihan STY
Proses Naturalisasi Yang Ribet
Tragedi Kanjuruhan
Supporter
Liga 1
DLL

Durasi film ± 120 menit

Tujuan utama 

Untuk membangkitkan semangat nasionalisme pemain timnas dan seluruh masyarakat Indonesia 🇲🇨

Cinta akan tanah air 

Alternatif Judul Film:

""Road To 2026""

""Dream Comes True""

""National Hero""

""Unforgettable""

""Now Or Never""

""Honour & Proud""

""Shine""",1,2024-10-04T07:00:32Z
@Playmusic_177,Hayo minum yakul biar kuat lari 😂😂,0,2024-10-03T23:57:15Z
@PT.DIGITALMARKETINGAGENCY,Dr dulu saya jg berfikiran bahwa salah satu cara untuk meningkatkan prestasi Indonesia adalah dengan memanggil putra-putri terbaik ibu Pertiwi yang ada di eropa. Alhamdulillah skrg terwujud,1,2024-10-03T16:56:20Z
@PakEnim-eq4mg,❤asa ayo tim nas jonggol   d,0,2024-10-03T13:20:41Z
@MrOentoenks,"Gol-nya sdh dikoreksi FIFA ya, jd gol Sandy Walsh",0,2024-10-03T09:58:19Z
@MARTINUSSOLO-k8q,ayo rebut stasus maroko asia,0,2024-10-03T01:30:41Z
@IlhamJaua-uo1br,"Tenang,,kita pasti melangkah lebih jauh",0,2024-10-02T19:25:40Z
@AgusHasian,"Tolong dong pelatih sty, control bola ya di perbaiki, selalu blunder dengan control bola, jd serung kehilangan bola, 
Semga indonesia lolos, pildun
Amin.",0,2024-10-02T14:39:13Z
@KEREATIFHIDUP,Minimal Indonesia menang lah itu kayaknya banyak ada 201300 ti. Ya malaysia kalah cowok minimal 6 lah Indonesia malaysianya itunya 2 kalau kalau pot ngapain lu tim Indonesia itu aja Palestina cinta sayang Malaysia itu kalam Indonesia,0,2024-10-02T13:52:31Z
@anggasukma86,serasa nonton eropa.. semoga 2026 masuk piala dunia,0,2024-10-02T12:47:52Z
@suhudirwani5321,Witann etos kerjanya bagus,0,2024-10-02T08:33:01Z
@fenlybaba8590,Keren sepak bola ada kemajuan,0,2024-10-02T06:39:27Z
@Nurulhasanah-jd1sc,❤,0,2024-10-02T04:31:41Z
@BOLABULAT72,timnas yesss,0,2024-10-02T04:08:30Z
@mahardhikasetiawanputra8581,Dunia gempa tetonik dengan kepak sayap Garuda. ❤,0,2024-10-01T18:03:42Z
@gantengku1079,Rafael struick teralalu sering m3lakukan kesalahan,0,2024-10-01T15:35:02Z
@uchihasasuke2961,Mancini pasti heran liat Indonesia sekarang 😂😂😂,0,2024-10-01T02:30:23Z
@melisalim-ft8kv,Bang paes kirain blunder ternyata tes kodam 😮😅😅 mantap bang paes,0,2024-09-30T19:51:05Z
@cryztostation,Gambarnya bagus oii,0,2024-09-30T17:48:58Z
@rianEdo-gr8ti,Tanggal 10 Oktober ingat Timnas main,0,2024-09-30T15:15:26Z
@HeniWahyuni-z2d,Semoga indonesia juara aminnn❤❤❤❤,0,2024-09-30T10:58:15Z
@YusrolUmam,Sekelas mancini dibuat gaada harga dirinya,0,2024-09-30T10:35:37Z
@MuhamGame,Mohon izin share 🙏🙏🙏,0,2024-09-30T09:54:04Z
@IrsanSeknun,Bravo Timnas Indonesia 🇲🇨,0,2024-09-29T16:07:55Z
@ArdiKenari-l8z,Semoga pemain Persib masuk ke timnas,0,2024-09-29T13:26:42Z
@kerupukbasah991,komentator yang lebay,0,2024-09-29T13:09:20Z
@aldebaranpradipta9731,"timnas Indonesia nilai1000)
Karnamainnya jago😊",0,2024-09-29T12:37:09Z
@Gistara3296,Oratmangoen = wayne rooney,0,2024-09-29T10:05:48Z
@jara874,Dulu belum pemain naturalisasi kita di cukur dunggul sama Arab Saudi tapi sekarang bikin kita bangga liat permainan timnas Indonesia ❤❤❤,0,2024-09-29T08:19:09Z
@frandchimen2284,Mrrinding sandi sang kocak buat gol gak bosan liat permainan info sekarang,0,2024-09-29T03:35:05Z
@Masdik99CJDW,Kayak roberto mancini ya pelatih arab?,0,2024-09-29T02:31:10Z
@TitaPurnamasari-p2d,Kapan nya bgus banget yah,0,2024-09-29T01:09:12Z
@Kafa754,17:00,0,2024-09-29T00:12:32Z
@candrakiranalestarini4227,"Perasaan arab banyak narik baju engga pelanggaran yah, indo narik dikit pelanggaran 😂",0,2024-09-28T14:13:13Z
@DJYUDHATHEMON,Gila sih permainan indonesia kali ini 🔥🔥🔥,0,2024-09-28T12:36:21Z
@HaribowoBalangan,Jersey nya mantap,0,2024-09-28T02:00:20Z
@JoniYudha-m6k,Highlight nya berkelas banget beda sama cenel sebelah,0,2024-09-28T00:40:55Z
@massd7471,gooo,0,2024-09-28T00:07:20Z
@AgusKentus-e3k,Ngak bisa kontrak eksklusif sama Valentino Simanjuntak ya😂,0,2024-09-27T22:15:48Z
@AsepSaifullah-x4r,Bung towel kemana woy😂,0,2024-09-27T12:34:25Z
@yusronfazaalfafa5750,"masih gw puter² ulang terus match ini, andai umpan rafael bisa sukses ke ragnar pas counter attack penalti arab itu pasti bisa berpeluang gol deh😢",0,2024-09-27T11:14:55Z
@LeoPutra-yo5mi,Game online,0,2024-09-27T09:56:50Z
@zainalarifin6918,Ayo Indonesia harus bisa🇮🇩,0,2024-09-27T01:50:31Z
@RestoranPizza,Malu2 in indo pemain yang keras itu,0,2024-09-26T23:58:05Z
@RatnaSari123-xo4jm,P,0,2024-09-26T14:25:55Z
@manuverelit,Bangga melihat permainan timnas 👍,0,2024-09-25T18:46:03Z
@DeddyArmansyahs-n3v,Babak belur ya arab,0,2024-09-25T16:28:35Z
@AkunsihalalKlbi150,Arab penah menang lawan jerman,0,2024-09-25T13:08:51Z
@AkunsihalalKlbi150,Belanda vs arab x,0,2024-09-25T12:56:49Z
@supriyadimadinah,80% Naturalisasi.. Wow...,0,2024-09-24T23:11:01Z
@ranitasugiyanto5846,Babak kedua parkir bus... Ngelawak STY,0,2024-09-24T22:10:01Z
@AmaYank-t4t,Menyalah indonesiaku❤❤❤,0,2024-09-24T12:14:44Z
@kuasadunia7424,Witan pasingny bikin Saudi berantakan,0,2024-09-24T12:04:03Z
@rizkiaditya9335,semangat,0,2024-09-24T08:00:49Z
@Irsyad323,iuouyijjn vv hvhhv bijhojjhfjjr. bu yev ug brf,0,2024-09-24T05:22:57Z
@masdivatt,Witan kurang stamina lemah,0,2024-09-23T21:23:22Z
@SuradiNew-ql1ly,"Putar berkali ""gak membosankan bravo timnas",1,2024-09-23T14:46:28Z
@Aditiya-gj2ry,"17:09 detik"" menegangkan",1,2024-09-23T07:59:36Z
@ElinaAnggie-v7i,2:46,0,2024-09-23T05:28:08Z
@jpjoss9911,Ketemunya pak erik ( pemilik saham intermilan) sama mancini( pelatih intermilan)diera intermilan on the track...😊🇮🇩🔥,0,2024-09-23T00:23:53Z
@ferrysetiabudhi3259,"ini momen emas timnas indonesia, masa kebangkitan indonesia untuk terbang tinggi 🇲🇨🇲🇨🇲🇨🇲🇨",0,2024-09-22T22:24:30Z
@Grabeloenk23,Peluang terahir anjir kalo gol,0,2024-09-22T20:58:49Z
@danangramadani610,Komentator kurang asik ngak kaya indosiar,0,2024-09-22T15:17:00Z
@syaifulanwar7210,"Timmas indonesia 2024 sekarang sudah reborn,,... bravo sepakbola Indonesia",0,2024-09-22T15:05:32Z
@nawhamabi,Greget banget menit terkahir Rafael struick nanggung umpan nya ke oratmangoen kalau itu goal aja udah positif bawa point'3 dari arab,0,2024-09-22T10:28:47Z
@Pancing_tantaran.54,Gilo indo ni bos tahan imbng arab dn aust🔥🔥,0,2024-09-22T07:33:17Z
@HartonoHerlina,Indonesia lawan cina,0,2024-09-22T05:20:11Z
@BudiHaryanto-q8v,Jika dekat gawang Biasakan soting rimbol mode goll bola tersulit dan indah🎉,0,2024-09-22T00:56:07Z
@SiAstro-as,pemain arab curang mainnya tarik tarik,0,2024-09-21T16:07:43Z
@fazrulchannel5863,Rafael struick kurang matang makanya perlu cari striker yg gacor seperti romeny,0,2024-09-21T15:41:31Z
@HafizHafiz-vl3oq,Semoga lolos,0,2024-09-21T12:11:02Z
@AjiSari-z9m,Di ulng ulng trus ntar main kandang sendri juga bkln di bntai sana arab,0,2024-09-21T05:29:28Z
@Hairilrahman-fr6mt,Indo makin kerass,0,2024-09-20T23:28:06Z
@julianachmad9196,"Dengan sekuat saat ini ditambah mees dan eliano semakin dekat mimpi Indonesia lolos pildun terwujud, semoga bisa❤",1,2024-09-20T15:14:00Z
@CurvaBoys-cq6ub,Kasihan Roberto Mancini nya😔🙏,0,2024-09-20T14:14:05Z
@bosslincah7834,"Luar biasa Insting Sandy wals.....dari kejauhan mantau, langsung lari dan nyongkel bola",0,2024-09-20T13:35:55Z
@rusmo166,Arab Saudi ngapusi akhirnya gagal penaltinya..ibarat makanan tinggal ditelan akhirnya muntah...cecek....,0,2024-09-20T11:55:30Z
@indo26,"Ada yg lucu, coba dengar komentator yg satunya selalu terdengar merasa paling pinter, ""makanya tadi sy bilang"" selalu keluarkan kata kata semacam itu.",0,2024-09-20T06:37:16Z
@humblegod2268,Arab VS Timnas Belanda,0,2024-09-19T11:41:46Z
@PangalenganArea-q6i,Komentator norak,0,2024-09-19T10:54:33Z
@anggaputraapp,Masih gak bosan bosan melihat highligt indonesia vs arab saudi... Smga oktober full 6point 🤲,0,2024-09-19T10:18:57Z
@EpanPaputungan,Yu minum kopi sama ABNG yu,0,2024-09-19T05:21:49Z
@GooVivian,mainlahsemangatdyangalupaberduahyong,0,2024-09-19T04:12:11Z
@epenbaroz-kv3dv,Timnas Indonesia mendunia ❤,0,2024-09-19T04:08:23Z
@FadhilM-n1k,Kamana,0,2024-09-19T03:07:13Z
@NartoOke-s2c,Joooos❤❤❤❤❤,0,2024-09-18T23:37:37Z
@attalibani,"Yang saya suka dari bung hadi ahay, tiap timnas cetak gol selalu bilang ""Alhamdulillah"" , menyala bung👍",0,2024-09-18T23:11:50Z
@PitokPitak,semangat indonedia,0,2024-09-18T11:58:01Z
@ZahraSilfi-q9u,❤,0,2024-09-18T07:24:29Z
@dianharianto8609,Berbahaya ragnar oratmangoen d kotak penalty 😂,0,2024-09-18T07:07:03Z
@CINTA_BINTANG,Lbh bagus witan drpd marcelino,0,2024-09-18T05:31:07Z
@nabilaqathrunnada,idzes cocok dan pantes banget jadi captain,0,2024-09-18T04:33:17Z
@nabilaqathrunnada,"aduh sayang sekali gol arab kalo gak kena pundak verdonk itu maarten paes udh bener baca bolanyaa, but its okay. lets goooooo timnas",0,2024-09-18T04:32:31Z
@HanafiAfi-h9z,Yuhuuuuu,0,2024-09-17T22:22:23Z
@GabrielleEviYuliana,"Assist witan bagus bgt, dia cocok main bareng diaspora",0,2024-09-17T18:14:32Z
@danangramadani610,komentator kurang asik ngak kaya indosiar,0,2024-09-17T16:32:00Z
@labkomputeralmahsyar,main bagus indonesia mantap,0,2024-09-17T00:31:40Z
@Ikansembilanf,Artinya king indo > argen,0,2024-09-16T14:57:42Z
@kadrinberlianbima9692,"Gw makin fans sama witan,  pergerakan witan susah di jaga lawan. Sehingga ada peluang untuk menyerang",0,2024-09-16T12:37:53Z
@bagusplay-fr5rc,Brengsek gw kira iklan yt diawal,0,2024-09-16T12:25:33Z
@hendrawahyudi6419,bung tompel dn situa Bangka sakit hti,0,2024-09-16T11:47:36Z
@MulyonoMulyono-e5f,Sama sekalai gak nervous foitball....Indonesia keren....❤❤❤,0,2024-09-16T11:33:09Z
@llahhuakbarmahabesar,Bravo Indonesia,0,2024-09-16T10:46:02Z
@sumardin3337,Semangat Timnas ku untuk Indonesia Emas,0,2024-09-16T06:02:51Z
@lazuardiedo2613,Ngeri kali pelatihnya arab,0,2024-09-16T03:54:13Z
@AyubCell-lo8rj,luar biasa Indonesia,0,2024-09-16T00:02:35Z
@nabilabdiel8545,mantap paes kiper terbaik di dunia,0,2024-09-15T17:34:33Z
@T3guh_P,sebelah Roberto mancini aja di bikin pusing sama sty😂,0,2024-09-15T08:26:37Z
@ZassGarea-er8yp,IHDINASIROTOL MUSTAQIM....LURUS MAJU GARUDA,0,2024-09-14T22:32:15Z
@huaweinovachanel,❤❤ini pelatih indonesia dari yaman bukan apa korea,0,2024-09-14T22:31:13Z
@ZassGarea-er8yp,"INDONESIA DANA NO PROB
 GARUDA MAJU",0,2024-09-14T22:19:23Z
@dame7867,Si towel nonton gak ya....😂😂😂,0,2024-09-14T17:51:46Z
@NijaMU-h7i,Muda& mudahan lolos,0,2024-09-14T15:22:00Z
@Bang-Y,ITU KALO BOLANYA GA MANTUL YA GA PAKAL GIL ITU🗿,0,2024-09-14T12:57:48Z
@ambomare2766,Mantap 🎉🎉🎉🎉🎉,3,2024-09-14T09:38:20Z
@Vbat_ponsel,Dapat kabar sitoel katanya jadi tukang parkir,0,2024-09-14T00:14:23Z
@EjaSaputra-kh8cx,5:26,1,2024-09-14T00:00:43Z
@mahmudrs9046,"Ijinkanlah kami masuk Piala Dunia y Allah, berikanlah kesempatan itu kepada Rakyatnya yg begitu gila dengan sepakbola ini❤",0,2024-09-13T22:30:31Z
@elbezchem6447,"Idola , verdonk,🔥⚔️",1,2024-09-13T17:38:43Z
@paulsilalahi8377,KOMENTATOR LEBAY BERLEBIHAN,0,2024-09-13T16:58:55Z
@agungPramudiyono-d8w,King indo kalo tandang mainya bagus,0,2024-09-13T16:27:37Z
@RohmanGamer-z6v,Rumput nya bagus,0,2024-09-13T15:30:20Z
@IqbalRamadani301,❤,0,2024-09-13T15:04:57Z
@KhaarizzKhrizz-bg9hu,KEREN,3,2024-09-13T14:00:24Z
@Just_rowr,Kapan indonesia ada rumput bgus begini,2,2024-09-13T11:46:03Z
@tiffanysilalahi7421,wow,0,2024-09-13T11:36:25Z
@ianbert,Supah  bgs😊 seru bgt,0,2024-09-13T11:12:56Z
@AndriSetiawancold,Kualitas rumput yang sangat bagus inima mudah untuk pemain timnas membawa bola,0,2024-09-13T09:37:46Z
@anggabolo3708,Asli Pribumi SAYANG hanya jadi penonton.. Semua masi rapi dan wangi😅,0,2024-09-13T07:19:04Z
@sugiricirebon1972,Yang terpenting disini STY bisa di sejajarkan dg Pelatih Top dunia. Mantap STY.,0,2024-09-13T06:45:17Z
@rizkicreative,"auto subscribe rcti entertainment, highlight nya lengkap.",0,2024-09-13T05:35:33Z
@UciharahnanPutra,Am,0,2024-09-13T05:34:18Z
@marianasrgr1611,Majuu Terus TIMNAS Indonesia KU LoVe U Both❤❤❤,0,2024-09-13T04:33:17Z
@IraSari-tt8ve,RCTI Raisa sgtlah cantik 🤩🤩😍😍😍..tapi moment SPRT ini PILIHLAH BINTANG TAMU DENGAN SUARA YG MENGGELEGARKAN SEMANGAT 🎉🎉🎉,0,2024-09-13T03:27:00Z
@bedadesain44,Timnas Indonesia masih sangat kurang penyerang yang mematikan yg menjadi mesin gol,0,2024-09-13T01:03:28Z
@FeniZega,Bagus iDN,0,2024-09-12T23:07:11Z
@AbdulRojali-r9t,"J ikut mnuju ind sakit, bekingi koruptor2 rakyat b mati knraka. Yutub mualaf Felik, Dondy dll",0,2024-09-12T22:21:17Z
@AbdulRojali-r9t,"Yg bebuat haram,  pro tim miring celaka knraka. Yutub mualaf Felik, Dondy dll",0,2024-09-12T22:20:26Z
@Romansyah0303,Beruntung sekali arab saudi dikandang sendiri bisa menahan imbang king asia.. Klo di gbk aku yakin udah dibantai king asia 5-0😊,0,2024-09-12T17:54:19Z
@Mantanterindah-m4m,"komentator rcti kadang salah menyebutkan nama pemain, dan kadang kata2nya terkesan lebay",1,2024-09-12T16:19:45Z
@rahmarian,edanken mang pokonamah ewe ewe ewe,0,2024-09-12T15:57:20Z
@RahmahElDhani,Ya allah semuga indonesia masuk piala dunia.,0,2024-09-12T12:40:25Z
@andikoto9083,🎉🎉amazing team indonesia yg skrng..bnyk perubahan,0,2024-09-12T11:34:10Z
@HerriPurwanto-s2c,Ada peningkata untuk permainan timnas 👍🏻,0,2024-09-12T11:14:35Z
@farizyunands,"78:22 If struick a little bit calm and the pass is on point , it will be wide open",0,2024-09-12T08:12:27Z
@BLACK-CHANNEL,OeratMangoen berasa ky Gattuso nya indonesia 😁,0,2024-09-12T07:36:23Z
