author,text,likeCount,publishedAt
@samuelbk0402,"Duh lapanganya, kayanya ga match bgt sama pemain kita",0,2024-09-11T02:41:37Z
@numberone5023,"alhamdulilah hasil yang bagus, lawan bahrain saat tandang nanti perlu di waspadai karena banyak suporter bawa laser...",0,2024-09-11T02:41:18Z
@MuhammadRamadhan-qe3yv,terlove love lah pokok nya sama RCTI panjang dursi nya.....❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2024-09-11T02:41:15Z
@suksessukses5525,"GAK KEBAYANG BAGAIMANA  JIKA MARCE""LINU"" TIDAK DI MAINKAN TADI MALAM!!!",0,2024-09-11T02:40:51Z
@anaklautchannel1273,"Menurut ku china lawan terberat,Bisa kebayang ga, pas lg maen mereka nagih utang, kita cuma punya dua pilihan, ngalah atau bayar utang,.. Gmn niihhh geeiiisss.. 😅😅😅🤣🤣🤣",0,2024-09-11T02:40:05Z
@nasikinbanyumas4952,Matin pess top matrp,0,2024-09-11T02:39:57Z
@bowosetumbu4211,Indonesia❤,1,2024-09-11T02:39:23Z
@herisepriadias62,Natan keren,0,2024-09-11T02:39:17Z
@avinoktafianda643,benteng nya keren bgtt sih marteen paes 🔥🔥,0,2024-09-11T02:38:30Z
@whoispiyol,"Paes si jadi MOTM ya, banyak safe yg dia selamatkan dan untuk pemain indonesia lainnya Thank u udh ngejaga gawang Indonesia kita. Thank u❤",0,2024-09-11T02:38:26Z
@bobbieolechanel,"Kalo malaysia uda 7-0,,,, 
. 
Terus semngat buat KING INDO
BULAN 10, HARUS 6 POINT, bahrain dan china yaa😊🎉🎉🎉❤",0,2024-09-11T02:38:01Z
@primaaditya7554,"17:06 yakin kalau di momen ini bukan justin hubner yang ada di situ, tidak malas menyundul bola, maka sudah dapat dipastikan gawang Indonesia menghadapi ancaman.",0,2024-09-11T02:37:43Z
@LeesaaKimban,"waktu piala asia permainan Indonesia lebih unggul kiper nya kurang , skrg kiper nya unggul permainannya kurang . semoga nanti ketika 2 org sudah gabung Indonesia menjadi gacor aamiin🤲🔥",0,2024-09-11T02:37:35Z
@super_n2,Australia lagi apes 😂,0,2024-09-11T02:37:27Z
@bengkelridho4837,"Sayang sekali,pemain kita bagus semua,tidak di dukung lapangan yg bagus,rumput yg bagus,sangat di sayangkan",0,2024-09-11T02:37:22Z
@haerudinhaerudin5157,"Ga ada keren keren nya timnas indonesia,pemaen nya belian semua, yg maen orang asing 80%.",0,2024-09-11T02:37:18Z
@setiawancloud17,"Dari 2 kali pertandingan qualified piala dunia kalian jadi tau kan?? Terutama Towel,, kenapaa STY ngotot naturalisasi marteen paes? Kiper kelas dunia??? Karena ini qualified piala dunia bukan qualified kelas piala Tiger? Wkkwkwkkw",0,2024-09-11T02:37:10Z
@zipoarmando6995,"Pemain lokal, bener2 banyak berubah, rizki ridho, wahyu, witan, arhan, lino, hampir sama level ky naturalisasi. udh beda jauh dari sebelum2nya. Masih banyak kesempatan untuk upgrade lebih lagi, agar selalu dipakai STY.  Cuma lino latihan shoting lebih banyak, jangan nembak lampu terus. Arhan pasing long ball atas diperbaiki. Mumpung depan kita belum ada super striker.",0,2024-09-11T02:36:36Z
@bondanarion4586,kebiasaan marcelino klo nendang bola pasti melambung keatas mistar gawang....harus bnyk latihan tendang bola short,1,2024-09-11T02:36:33Z
@ikbar5r,marteen paes sumpah gg banget man of the match lagi,0,2024-09-11T02:36:22Z
@MrOentoenks,"Indonesia butuh Ole Romeny, tp klo ga mau ya apa mau dibuat, kita berjuang dgn semampunya. Semogo Eliano dan Mees bisa main segera",0,2024-09-11T02:35:46Z
@jhuandiaz7713,Untuk apa Naturalisasi banyak banyak,0,2024-09-11T02:35:35Z
@nikiplay98,Sekedar saran buat penonton yg ada di stadion. Jika tim kita sedang menyerang mending kita teriakan yel yel Indonesia.. Indonesia.. Indonesia... Kadang kalau teriakan bikin grogi.,0,2024-09-11T02:35:23Z
@whymee8618,yang gua liat semalam full corner ga ada ball possesion 😂😂😂,0,2024-09-11T02:35:06Z
@sitinuraini9712,HAK SIAR NYA DIGANTI JANGAN RCTI,0,2024-09-11T02:34:53Z
@YusufIbrahim-n4s,Kualitas rumput GBK sangat buruk,0,2024-09-11T02:34:46Z
@ismailhusain9019,Andai ernando sdh 5-0 itu untung di percepat si paes,0,2024-09-11T02:34:37Z
@IndonesiasgloriGlori,Timnas bau bau kolonial,0,2024-09-11T02:34:20Z
@Rionovian03,Marten paes the best ❤,0,2024-09-11T02:33:35Z
@dimasbagoessaptoadhi7340,Coba tolong nomor 7 jngn di maenin lagi lah bikin pusing doang,0,2024-09-11T02:33:31Z
@RoyZeko-ch1yk,Martin paes bagus banget,0,2024-09-11T02:33:12Z
@kaal1536,"Serius, penyerang dan striker harus di tambah lagi.
Ayo pak erik gercep lagi naturalisasi.",0,2024-09-11T02:32:33Z
@wahyumaulana5600,"Permainan udh bagus smua, apa lgi lini belakang kokoh + tembok paes, ,yg minus cm marcelino",0,2024-09-11T02:31:35Z
@NandaMerindabone23-bs7de,Sayannya asnawi tdk di mainkan,0,2024-09-11T02:31:10Z
@Asrijal-hb1yq,"verdon ,rixky ,justin Jay idzes ,sandy w ,marten paes & semua satu team Bermain bagus ,,,,,,& Team Australia bermain sangat memaksa diri,menguras tenaga nya  sebab ingin meraih poin / kemenangan away ,,,,Alhamdulillah ,, hasil draw ,,,team nas dapat poin 1 ,,,,,,, & team bahrain kalah dari team jepang ,,,china kalah dari saudi arabia ,,,,,, ( ada harapan team nas meraih poin dari  bahrain & china )",0,2024-09-11T02:30:53Z
@haerudinhaerudin5157,Gue mah males dukung timnas indonesia,0,2024-09-11T02:30:42Z
@YusufMurni-f9f,soaxs bener emang itu si paes gue demen😂,0,2024-09-11T02:30:19Z
@fachruddinch,Hasil yang cukup bagus... Tim yang ditahan imbang adalah langganan masuk Piala dunia dan tim unggulan di grup ini... Modal bagus untuk pertandingan selanjutnya lawan Bahrain dan China pada bulan Oktober besok.,0,2024-09-11T02:30:03Z
@risankoko2719,"INDO BANYAK PELUANG BABAK KEDUA, CUMA SKILL INDIVIDU BUAT SERANGAN BALIK GAK BISA MASIH AJA BOLA SELALU DIOPER GAK JELAS DAN DIOPER KAWAN BELUM SIAP JADI MAKANAN MUSUH TERUS",0,2024-09-11T02:28:24Z
@nurissalam-t1h,❤❤❤❤,0,2024-09-11T02:28:23Z
@rajakucing2457,"Smangat timnas, terimakasih atas perjuangannya... Smoga bisa meraih kemenangan di pertandingan selanjutnya...",0,2024-09-11T02:28:08Z
@ekosaputro5346,Merinding melihat permainan TIMNAS ...Mantaf,0,2024-09-11T02:27:59Z
@azizariefyt-ud7sz,Hebat juga ya Australia bisa nahan imbang tim Indonesia.. Salut sii,0,2024-09-11T02:27:57Z
@mancingulum7734,Martis paes MAN OF THE MACTH,0,2024-09-11T02:27:51Z
@rchm3725,Marselino MOTM,1,2024-09-11T02:26:56Z
@DwiMunawaroh97-lb3nd,"Untung aja kipernya bukan ernando 
Andai ernando pasti udah jebol 5x😂",0,2024-09-11T02:26:55Z
@kokolato-lv1cb,Marcelino cadangan aja gk ada semangat nya pemuda,0,2024-09-11T02:25:35Z
@RamaDani-q5j,Sudah dia kali menahan tim kuat asia langganan piala dunia.,0,2024-09-11T02:25:32Z
@widionowidi1489,Pertandingan rasa piala dunia,0,2024-09-11T02:24:47Z
@JoeTralala,"Seri sudah sangat bagus 
Lumayan menambah 1 poin",0,2024-09-11T02:24:46Z
@mustofakamal2192,"Kalian lihat ga gaes, gak pernah kelihatan emosi marten paes ketika pertahanan indonesia kebobol, pdahal biasanya kiper akan marah2 kalo terus tertekan..",0,2024-09-11T02:24:30Z
@adikayana2068,"Apa ga dibikim frustasi tu penyerang ausi sama kang paes, menyala kiper no 1 indo!!!",0,2024-09-11T02:24:27Z
@netizenbudiman-n8i,"knp arhan dimasukin siihh😂
mending asnawi",0,2024-09-11T02:23:57Z
@SyaZahra-x8p,marselino kayak ayam ketelen karet,1,2024-09-11T02:23:06Z
@mustofakamal2192,"Keren ini indonesia bisa nahan imbang negara yg rank nya jauh diatas kita..
Tetep optimis sepakbola indonesia bisa jadi 5 besar asia..",0,2024-09-11T02:21:48Z
@delonnarashima,"EDITOR NYA ANAK MAGANG, BARU MENIT 84 SUDAH SELESAI TIDAK SAMPAI HABIS PERTANDINGAN",0,2024-09-11T02:21:47Z
@ummaadha862,Di babak ke 2 timnas ada perlawanan beberapa kali peluang .. semangatt Garuda ku.,0,2024-09-11T02:21:38Z
@arjunmuhdi96,Paes adalahan pahlawan bangsa sesungguhnya,0,2024-09-11T02:20:46Z
@diajeng4321,mvp kali ini pasti marten paes,0,2024-09-11T02:20:43Z
@muhammadmuslim5123,Rumbut gbk msh tidak layak pakai,1,2024-09-11T02:20:04Z
@brotherbingung2370,Pengen nyekolahin anak ke luar negri. Atau ke eropa. Biar pinter main bola. Biar bisa bawa timnas bawa piala dunia. Ya Allah aminnnn..,0,2024-09-11T02:20:00Z
@AhmadRidho-nc6lm,Imbang juga sudah Alhamdulillah menahan tim sekelas Australia yang notabenenya langganan piala dunia.ini menandakan level Timnas indonesia sudah meningkat..,0,2024-09-11T02:19:54Z
@andhu10,"seandainya witan main dari awal, pasti banyak serangannya
gapapa, congrats Indonesia!",1,2024-09-11T02:19:41Z
@BHR-zh5rm,Keren permainannya,0,2024-09-11T02:18:47Z
@sukrinyak4631,"Tinggal striker murni, yg prlu didikan khusus.",0,2024-09-11T02:18:33Z
@abduldullah9999,MAIN MAIN AJA SUSAH MENANG APALAGI TIDAK MAIN MAIN...🤔😎 KING OF THE KING,0,2024-09-11T02:18:17Z
@tetusningratsimbolon6258,Lawak Lawak 😂😂😂😂,0,2024-09-11T02:17:47Z
@widone427,Hati-hati aja pas lawan Bahrain.,0,2024-09-11T02:17:26Z
@perdanabae9063,"RCTI paling pas
jadi penyiar BOLA",0,2024-09-11T02:17:00Z
@eyodiadentar4583,"satusatunya orang yang tidak senang jika Timnas menang atau seri hanyalah Towel........    saat Timnas seri lawan Arab Saudi  si tompel memberi raport merah kepada STY...... saat Timnas main tadi malam si tompel bilang ""saat bule Austali yang sedang terluka ketemu dengan bule Indonesia, Austali akan menang tipis......""......................... fix Tompel bukan orang Indonesia............",0,2024-09-11T02:16:58Z
@yoseprohayadi6765,MARTIN PAES,0,2024-09-11T02:16:50Z
@ArdiP-ou8yf,Sayang tidak menang,0,2024-09-11T02:15:46Z
@SamBackman-vt4ds,Butuh striker paten wkwk,0,2024-09-11T02:15:45Z
@pemudatersesat154,Paespaespaesssssss jooosssssssss,0,2024-09-11T02:15:28Z
@adifurniturejepara8642,"Ini merebutkan tiket piala dunia boss... Dan lawan kita rank 25 dunia. Hasil ini hasil yang bagus untuk indonesia...

Semangat menembus putaran final❤❤",1,2024-09-11T02:15:10Z
@giosangian150,Tetap semngat.. Ini sdh pencapaian yg bagus buat timnas..,0,2024-09-11T02:14:54Z
@BrontoSaurus-uz3hf,"Martin paes = saatnya kerja baby , 
Anyiiiiiiiing.    Saaaat , saaat saaattt. Saat",0,2024-09-11T02:14:15Z
@nanangsudrajat2682,Rek banga na dimaana ningali timnas ayeuna di isi ku orang bule kabeh......orang asli indonesia mana...keur naon aya kompetisi liga ari ewuh nu di pake di timnas,0,2024-09-11T02:14:06Z
@herihray,Dua raksasa udh di imbangi .tinggal Jepang lagi .gua harap saat bertandang di Bahrain dan China .dapat poin mudah .,1,2024-09-11T02:13:56Z
@adesetiawan8911,Insya allah Indonesia lolos pildun 2026,0,2024-09-11T02:13:08Z
@nabilaazahra9943,Terimah Martin pas,0,2024-09-11T02:12:37Z
@fitriika2854,alhamdulillah..banyak banget serangan AUS ke gawang kita bisa digagalkan..0-0 score yang membanggakan🥰🥰🥰🥰,0,2024-09-11T02:12:20Z
@azrulaziz1847,"🇸🇦 : tuhkan gua bilang juga apa.
🇦🇺 : gua kira bercanda doang lu bjiiirr",0,2024-09-11T02:12:15Z
@sirajuddindgngepong7033,Alhamdulillah Lini pertahanan sudah Bagus tinggal Lini penyerangan yang masih butuh peningkatan,0,2024-09-11T02:12:09Z
@calschanel2792,"Australia hebat, mampu menahan imbang Indonesia 😮😮",0,2024-09-11T02:11:59Z
@sigitmustopa5985,"ngeriii king indooo , marten paesss best",0,2024-09-11T02:11:16Z
@PaeruzZabadi-q2s,Yg bilang knpa timnas permainannya gk kayak pas lawan saudi berarti kalian gk faham bola.. seandainya permainan timnas sama kyk lwsn saudi pasti indo akn kebobolan,0,2024-09-11T02:11:11Z
@sirmaman6545,"Lini belakang terbaik, hanya butuh stiker hebat saat ada peluang menyerang. Lini tengah tidak adanya haye jadi kocar kacir",0,2024-09-11T02:11:10Z
@tumo_ijo,Kata bong toyel indonesia beruntung g kebobolan,0,2024-09-11T02:10:57Z
@parlingahlingah5723,"Rcti memang joss,,,beda sama chanel sebelah,ngasih siaran ulang cuman 2 menit",0,2024-09-11T02:10:55Z
@triwahyulisetyaji9227,"Luar biasa untuk pertandingannya,,,
ini bukan timnas Indonesia???😂",1,2024-09-11T02:10:45Z
@AdiPutra-m3r,Buang Marselino dari TIMNAS kami tidak butuh pemain macem kau. Dasar gak guna !!,0,2024-09-11T02:10:35Z
@gomz4131,"Ini sudah bagus , tinggal membangun kemistri",0,2024-09-11T02:10:18Z
@Erifiensy,Timnas belanda Cabang +62,0,2024-09-11T02:10:05Z
@bgalaxy155,Martin Paes🤯,1,2024-09-11T02:10:03Z
@amw-it,"Ini untuk AFC Asian Cup apa World Cup, min?",0,2024-09-11T02:09:43Z
@MuhamadSuhandan,"Salam olahraga beravo timnas ina sukses selamanya amin, sty seharus nya banyak fenggantian femain yg udah ke lelahan ga di ganti sty dn asisten tega .",0,2024-09-11T02:09:39Z
@N_666ERI,Ya Allah semoga wak haji oratmangoen makin gacor kedepannya. Aamiin,0,2024-09-11T02:08:18Z
@lisajalaluddin7473,Untung bukan ernando kipernya mantap Martin,0,2024-09-11T02:08:15Z
@timbul3877,Sayangnya timnas gampang kehilangn bola..kontrol bola kurang...!!!,0,2024-09-11T02:07:42Z
@jckage7,GOKS PAESSSSS,0,2024-09-11T02:07:38Z
@ahmadkhoirula7211,Raono harapan,0,2024-09-11T02:06:52Z
@mugioyoy6590,🎉,0,2024-09-11T02:06:29Z
@mesinjetpro,Melihat bang Jay seperti melihat kapten bang doni,0,2024-09-11T02:05:43Z
@putrasantos1498,"Penyerang kurang dari Indonesia, marselino buang aja",0,2024-09-11T02:05:32Z
@yusufbintang3776,"Seandainya Marcelino di ganti Arhan dari awal babak kedua,",0,2024-09-11T02:05:25Z
@Konoha_city-e4j,Nahan imbang pringkat 25 fifa🎉🎉🎉,0,2024-09-11T02:04:55Z
@fadlanirobby4644,Kiper nyh standar fifa nih hebat👍,0,2024-09-11T02:04:42Z
@ahmadfathiba2955,Marcelino besok kunciin aja di toilet. Beban,0,2024-09-11T02:04:28Z
@KoeLoe-x3h,ketegangan membuat timnas kocar-kacir di lini belakang. masih butuh tambahan lini depan beruntung.😊😊,2,2024-09-11T02:04:27Z
@umarbakri4676,Gara2 yg bilang bau2 kolonial nonton jadi tidak menang,0,2024-09-11T02:04:22Z
@samsudinjackson,Pemain paling overrated marselino sih seharusnya witan yg starter tapi ya sudahlah,0,2024-09-11T02:04:04Z
@Buleh58,❤,0,2024-09-11T02:03:51Z
@husnulmubarok7862,Marteen paes jos gandos..kls dunia,0,2024-09-11T02:03:50Z
@roniaron8341,alhmdllh ini semua berkat perjuangan timnas dan doa kita smua bgsa indonesia,0,2024-09-11T02:03:37Z
@DeraziznZ,Gila Indonesia keren bet skrng 🤩,0,2024-09-11T02:03:29Z
@gitarisbermasker,"Kalo liat highlights
1. Penyerangan di babak awal keren sekali kaya bukan indonesia. Cuma masih butuh striker yg jangkung. Beda postur dengan australia ketara sekali
2. Sisi pertahanan indonesia cukup solid menahan gempuran2 australia
3. Rizki ridho local pride. Semua pemain indo harus berguru sama dia dalam melatih mental bersaing dengan para pemain naturalisasi
4. Pemain terbaik masih marten paes. Seperti liat titisan van der saar. Timnas pusat pasti sedih sekali ngga berhasil dapet marten paes

Erik tohir,shin tae yong plus indra sjafri juara. Harusnya dari dulu pssi dipegang oleh kalian.

Semoga kita masuk piala dunia. Aamiin",0,2024-09-11T02:03:11Z
@WakandaNomore-rj8hb,Paes vs Australia,0,2024-09-11T02:02:50Z
@syuhadachannel3565,"Paes luar biasa, 7 kali save...",0,2024-09-11T02:02:35Z
@ardyansyahboyz994,"Timnas Indonesia gagal mencuri point penting di kandang sendiri, dua laga yang sudah dilakoni dan hanya mampu mengumpulkan dua biji point, semoga pertandingan berikutnya bisa menambah point jika ingin tampil di pildum 2026",0,2024-09-11T02:02:25Z
@marcoden,Indonesia nyerang bagus cuma di 2 menit awal doang setelahnya digempur habis habisan bisa imbang aja udah untung. Semoga kedepanya bisa berkembang lagi setidaknya bisa menampilkan permainan yg lebih baik. Semangat Indonesia❤,1,2024-09-11T02:02:12Z
@wkwk4511,Kipernya jos malam kemarin❤,0,2024-09-11T02:01:57Z
@N_666ERI,Gila Aussie kuat banget cuy. Kalo ngga ada bang paes ga tau dah udah kebobolan berapa.,0,2024-09-11T02:01:53Z
@andrasekurte7476,Alhamdulillah,0,2024-09-11T02:01:47Z
@tthstuti7777,"kita kurang penyerang,semogah saja pak eric bisah mendatangkan penyerang yg haus gol,",0,2024-09-11T02:00:57Z
@onvamamanua1291,bayangin aja dulu suara stadion nya kayak apa klo indonesia cetak gol,0,2024-09-11T02:00:54Z
@riyanpea722,apa sih yang di bangga in si marsel udh bagus awal main lawan arab stater nya malah ganti ganti ga jelas,0,2024-09-11T02:00:41Z
@previousname,"Bule smua Indonesia, org Papua, Jawa , ga ada?😅😅",0,2024-09-11T02:00:24Z
@rickyakbar4841,"Ini la untungnya main di kalender FIFA lawan yg rank nya jauh di atas, imbang aja Uda push rank",0,2024-09-11T01:59:55Z
@asetkondriono6853,No 7 MVP,0,2024-09-11T01:59:43Z
@wewetoke7716,Paes VS Australia,0,2024-09-11T01:59:14Z
@SaifiAlhakim,Aku kecewa berat... Arhan tdk d mainkan dr awal andai kata di mainkan se awal mungkin beda hasilnya x ini saya se7kalaiu pelatihnya semua dan kru kru nya di ganti,0,2024-09-11T01:58:33Z
@senoadiputra3548,masih perlu kerja keras lagi agar bisa bersaing di level dunia dengan mampu menguasai bola dan mengalirkan bole ke depan... kemarin dipaksa bertahan...,0,2024-09-11T01:57:53Z
@WEWE525,tdk ada yg bisa membantah bahwa Marteen Paes is Man of the match,0,2024-09-11T01:57:06Z
@imagination3521,kamera burik,0,2024-09-11T01:57:05Z
@untungraharja4867,"Martin Paes...
Tq vm..",0,2024-09-11T01:56:30Z
@ILLARYBLASSI,"Sejak sdikit kenal sepak bola sy termasuk org yg sangat pesimis Indonesia bisa berbicara bnyk utk bisa tampil  di putaran ajang kualifikasi sekelas piala dunia,setelah melihat proses dan hasil melawan saudi n aust muncul secercah optimisme & mimpi indonesia BS tampil di putaran final piala dunia,...
Jikalau dlu sy ""menakar"" peluang indo utk bisa tampil di putaran final piala dunia hanya di bawah 3 %,setelah dua match dilewati takaran peluang n mimpi itu melesat mencapai 15-20 %. 
Sy pribadi hnya bisa berdoa ""semoga,semoga,....dan semoga""",2,2024-09-11T01:56:11Z
@ayahafizah,Ingat. Kita mehanan imbang 2 tim kelas dunia.,0,2024-09-11T01:56:01Z
@squalls8713,11:57 momen terbaik Indonesia sepanjang pertandingan,1,2024-09-11T01:54:47Z
@agussulistiyono217,Penyelamatan kiper yang sangat luar biasa!👍👍👍,1,2024-09-11T01:54:43Z
@Scora_567off,Mpv ridho & paes❤,1,2024-09-11T01:54:33Z
@yogiardiansyah4356,"Aku usaha warkop/ankringan.aku gratiskan siapa kopi.teh n korengan waktu nobar di warkop aku.walaupun rugi bagiku gk masalah demi timnas.walaupun aku di marahi istri gara"" Gratiskan minuman😅😅😅😂",0,2024-09-11T01:53:19Z
@metesangkuriang3968,"Semua lini Indonesia bekerja keras,, tapi yg mencolok marteen paes dan rizki ridho",2,2024-09-11T01:53:07Z
@quotesforlife54,Nnti klo kawan bahrain struick gnti masuk eliano duet witan di sayap. Rizky ridho gnti hilgers di bek,0,2024-09-11T01:52:26Z
@abinyanailah08,"Tembok besar itu bernama Maarten Paes, yang mampu mematahkan semua peluang Australi yang bertubi-tubi, hasil imbang adalah hasil yang patut disyukuri, semoga kedepannya Timnas Garuda semakin baik serta berkembang dan semakin bisa bersaing lagi dengan negara mana pun...terima kasih untuk semua pemain timnas, staff platih dan suporter di GBK telah memberikan tontonan yang menarik",26,2024-09-11T01:51:59Z
@kuliformosa3928,"Memang luar biasa Australia, bisa nahan imbang timnas Indonesia",0,2024-09-11T01:51:51Z
@erenmikasa3485,ELKAN BAGGOT. down your ego please.,0,2024-09-11T01:51:36Z
@zerochan-tl1ke,"Australia harus diakui emang hebat memimpin permainan, alhamdulilah masih imbang",0,2024-09-11T01:51:16Z
@harisuprastowo9429,Pemain naturalisasi semua.. hadehh,0,2024-09-11T01:51:09Z
@sofyanatsaurry,Sbgai pengamat sepak bola lokal yg abal2 yAasalam... sy mengutip bacotan pelatih arab sapaan akrabnya  bg robet....😅 Australia jangan percaya klo Indonesia itu peringkat fifa 131....😅,0,2024-09-11T01:51:01Z
@BangasepAktip-bv6um,Kiper jos,0,2024-09-11T01:50:58Z
@nurulhuda4563,Wotel ajg bilek: tega nggak?,0,2024-09-11T01:50:32Z
@JoniJoni-po8gg,"Australia ketar ketir 😅😅😅
Klw kalah dari indonesia.. Itu burung mau di taro dimana..😅😅😅",0,2024-09-11T01:50:28Z
@kto1376,Marteen paes gak ada obat😅👍,2,2024-09-11T01:50:20Z
@RedmiNote9-j8k,Indonesia luar biyasa,0,2024-09-11T01:49:53Z
@Fazz22Remain,"Belum Lawan Jepang sama Bahrain, ujian sesungguhnya lawan mereka",0,2024-09-11T01:49:48Z
@aibajj2257,Marselino butut dan egois dari dulu  bunga ja,2,2024-09-11T01:49:33Z
@akuingintahukenapa4624,ini dua shoot on goal cuma di 1 menit pertama ya? selebihnya no shoot,0,2024-09-11T01:49:20Z
@paseksudarsana4506,Inilah pertandingan piala dunia yang tdk bisa diprediksi💪💪💪💪mantap Tinnas Indonesia❤❤❤,0,2024-09-11T01:49:00Z
@gozalihaza5217,Martis paes ...pahlawan tdi malam...,2,2024-09-11T01:48:41Z
@NATUREInsight,"Komentator kaya begini bagus menjelaskan pertandingan secara spesifik dan jelas, tdk kaya si jebret dan si ""sukar di percaya 😅",0,2024-09-11T01:48:21Z
@RidwanSultan-nu7zw,"Semangat timnas indonesia ku🤲🤲😎...
Jepang memegang klasemen..dengan membatai China dan Bahrain ..",0,2024-09-11T01:48:19Z
@KanaMichiru,Paes😍,0,2024-09-11T01:48:04Z
@kikiindra5141,Nobar tapi habis buat cari siaran. Siaran rcti macet no signal di tempat saya😢,1,2024-09-11T01:47:48Z
@pakganjarbersamakita,"Oratmangoen sampe jadi ST, padahal posisi dia LM, DM
Seberapa kesulitannya STY nyari penyerang wkwkwkwk
Striker Liga 1 ga sesuai standar STY semua hahahaha",0,2024-09-11T01:47:34Z
@Sadboy-bt1on,Ini bukan soal menang...ibarat digempur 7 hari 7 malam kagak jebol aja alhamdulillah,4,2024-09-11T01:47:25Z
@QusairiMansur,Pemain Australia...takluk fii bawah kaki Rizki Ridho 💪👍,0,2024-09-11T01:47:22Z
@KamilaZakin,Kerugian maen dikadang seri,0,2024-09-11T01:47:18Z
@dudeherlino2624,No 7 g sah d ajak lagi deh..beban tim keliatan nya,0,2024-09-11T01:46:59Z
@KampongSabidak,TINGGAL PERBAIKI KUALITAS RUMPUT SAJA KEDEPAN,0,2024-09-11T01:46:26Z
@francomorenico,"Gila marten paes, kalau bukan dia 7-0 dah",3,2024-09-11T01:46:23Z
@zetha86channel38,Dah ada peningkatan..cuman umpan nya hrs dibenahin lagi..,0,2024-09-11T01:46:20Z
@dbellong,Hebatnya Australia bisa menahan imbang king Indo🤭🤭,0,2024-09-11T01:46:03Z
@Prunull24,"Timnas indo emang kuat,tpi yg jdi nilai minus pemain indo susah untuk adaptasi peermaina nan lawan,,,bola atas itu percuma,kna lawan trus apa lgi Australia tinggi kuat,,,harus nya pemain indo sprti mnit awal santai kasih pasing bawah aja,,,tpi ya susah sih klo ga peka permain nan lawan,,,",0,2024-09-11T01:45:38Z
@HF-eo7nf,Indonesia mantaaaaaap,0,2024-09-11T01:45:23Z
@Keboanabran9,Kalau bukan marten paes Indonesia sudah babak belur di hajar Australia 😅😅,0,2024-09-11T01:44:38Z
@alkarim8783,"Lihat penampilan paes,timnas sudah tidak butuh emil lagi",0,2024-09-11T01:44:00Z
@adiputra-iq9bt,Gak kebayang kalau ernando kiper nya😂,0,2024-09-11T01:43:52Z
@donaarya4754,"Aku tak kisah Indonesia seri dengan Australia, aku tetap sokong malaysia, yang terpenting bagi aku ketika piala Asia lalu. Malaysia berjaye mengikat Korea 3-3, perlawanan itu akan aku ingat sampai bila bila masa.",0,2024-09-11T01:42:36Z
@BangasepAktip-bv6um,KLW segi permainan sudah bagus,0,2024-09-11T01:41:59Z
@shoffanm9309,kalo sy hanya menyoroti lapangan gbk..mletrek..jadi malah bikin pemain kita sendiri takut takut buat gerak bebas..mgkin atas kehujanan kemarin..ya di keringinlah..ada teknologi kok yah..sekelas gbk loh..udah yg kelola gbk ganti aja...,0,2024-09-11T01:41:56Z
@pondokUngu-ss3ih,I KUciwa arha n tidak d mainken dr awal,0,2024-09-11T01:41:14Z
@UrBONE-ye9tw,Indonesia masih kekurangan fisik skill pengamatan bola dan ke 2 masih lama bola di kaki,0,2024-09-11T01:40:53Z
@nursandi7339,Indonesia butuh striker ganas,0,2024-09-11T01:40:23Z
@bambangsutedjo2513,Marselino terlalu egois  witan kurang ruang gerak,0,2024-09-11T01:39:57Z
@zaindahri4708,Martin kelas,0,2024-09-11T01:39:54Z
@kangmrs8409,"bukan IND vs Australia tapi Spartan VS Australia krn mukanya ga ada Majapahit, Pajajaran dll 🤣",0,2024-09-11T01:39:48Z
@davidyodo24,Hebat juga Australia bisa nahan imbang King Indo 😂😂😂,2,2024-09-11T01:39:36Z
@ecalcaca994,Edan paes..klo bkn dia bsa 5-0,0,2024-09-11T01:39:28Z
@reddybayu6687,"Huhu indonesia mantab , yg di tahan imbang bagian para langganan piala dunia 😂👍",0,2024-09-11T01:38:46Z
@ganjarfirmansyah9514,mun lain kiper na si paes meren bobol,0,2024-09-11T01:38:44Z
@boyalexander4151,kekompakan nya.. mantap Indonesia 🔥👍,0,2024-09-11T01:38:21Z
@verryoktavianus6043,Indonesia belum terkalahkan itu bukti indonesia skrg sudah jauh baik dari sebelum sebelumnya..,0,2024-09-11T01:38:11Z
@Bilal_SPRMUSIC,Hanya Rizki ridho yg kualitasnya sma kyak pemain naturalisasi....yg lain masih kurang,0,2024-09-11T01:38:03Z
@JoniCipi,Salut Timnas Indonesia Uraaaaa,0,2024-09-11T01:38:02Z
@danendraswara2932,marselino kembali menunjukkan kekonsistenannya. dengan tendangan menuju langit,0,2024-09-11T01:37:24Z
@zaydaedan3107,Australia punya tembok raksasa yg sulit di tembus,0,2024-09-11T01:37:22Z
@BocilKehidupan.,Paes keren parah,0,2024-09-11T01:37:09Z
@jusman2241,"Marcelino kurang bgus mainnya, lama d ganti lagi",0,2024-09-11T01:36:49Z
@qobalabal5504,"Penyelamatan martin paes sangat memukau,,semoga indonesia bisa lolos pildun",0,2024-09-11T01:36:34Z
@mustofa-ol9th,Draw lagi dan diserang terus...,0,2024-09-11T01:36:32Z
@FREYA_KUYA,"Judul chapter kali ini, ujian calon kiper terbaik dunia",0,2024-09-11T01:36:30Z
