author,text,likeCount,publishedAt
@johnmancini4700,"No goals against lowly ranked teams is a major concern. Dominating and close misses mean nothing. Until we develop creative midfielders, our forwards can only rely on crosses and corners. Our game is based on defensive possession and little forward passing. Resulting in games that are not entertaining either.",0,2024-09-11T01:57:37Z
@gareng_tv9123,Emejing goal kiper David de gea Martin paes,0,2024-09-11T01:52:59Z
@7kurisu,Happy for Indonesia as whenever the Aussies go there we are the biggest bogans,0,2024-09-11T01:51:25Z
@ochanghubeng,"What is encouraging for Indonesia is that their final opponent is Japan, who has already qualified (probably) for the main tournament.",20,2024-09-11T01:48:01Z
@jagohkampong,I think they stand a better chance back in Oceania playing against the likes of Fiji and Vanuatu,1,2024-09-11T01:45:25Z
@kurtzeee.51,"Better country is Australia, better in football and better overall. But i respect the defence and hustle of team Indonesia❤👍",1,2024-09-11T01:38:28Z
@ceciliasoriano3122,"We can’t beat, or even score against the small fry of world soccer. Under the unimaginative Arnold we have become small fry ourselves.",0,2024-09-11T01:32:02Z
@AzmiYansyah-kz8ng,"Yang membohongi diri sendiri dgn bilang Australia enggak mengalami kemunduran adalah orang idiot😂ini adalah tim Australia terburuk dalam 20 tahun terakhir. Indo enggak perlu terlalu Euforia, tetap improve aja ke depan nya",1,2024-09-11T01:31:10Z
@KahdarKeswara,Melawan timnas inggris versi asia dan bisa menahan draw itu suatu kebanggaan bagi indonesia🇲🇨🇲🇨🇲🇨🇲🇨,5,2024-09-11T01:30:09Z
@mandilnelson7352,Indonesia 🇮🇩🇮🇩🇮🇩🇮🇩,0,2024-09-11T01:29:01Z
@friscanatalia3039,Marteen Paes is really amazing. ❤❤❤❤ 🇮🇩🇮🇩🇮🇩🇮🇩,0,2024-09-11T01:06:28Z
@user_biasa_aja,"secara usia, pemain indo rata2 23 thn. ausie 27 thn. kematangan dalam bermain jelas terlihat tapi indo tidak takut",0,2024-09-11T01:03:37Z
@vhruliciouz,It's great that Australia can match Indonesia's game,0,2024-09-11T00:56:53Z
@akasetkya6253,"The rest of Asia has caught up, now we’re just another wannabe in the pile. We had time to evolve and learn how to break defence walls and cultivate a team of winners, but we failed. Unfortunately Football Australia had always been a losers team.",1,2024-09-11T00:55:12Z
@DalinJaswari,"Indonesia is the best,,, ❤I love Indonesia.",1,2024-09-11T00:50:53Z
@MH_347,Australian football isn’t really evolving. It’s still favouring the bigger stronger athletic type. Where countries like Spain are developing the Yamine Lamal types who are more skilled with the ball at their feet. You can see it all the way through to the under 8’. Running fast and lifting heavy things are all well and good but it doesn’t win you games of Football.,2,2024-09-11T00:45:25Z
@penyuberlarikencang,Indonesische spelers zijn echt buitengewoon voor de toekomst,0,2024-09-11T00:44:31Z
@alfianmandalise,The bets golkeper marten paes😂😂😂😂,0,2024-09-11T00:41:14Z
@johnsimonwijaya,really equal match 👌🏻,1,2024-09-11T00:40:04Z
@azeva196,Good game indonesìa,0,2024-09-11T00:30:52Z
@Printaholic85,Chin up Australia we still have more games to play,0,2024-09-11T00:26:35Z
@minamiharuki4830,"Kemarin kali pertama saya nonton Timnas di Stadion. Apa memang kalau setiap tim lawan nyanyi lagu kebangsaan, supporter Indo nge ""boo"" terhadap tim lawan? Padahal lagu kebangsaan itu sesuatu yg sakral.",0,2024-09-11T00:21:26Z
@Audits31,In a word…Pathetic,0,2024-09-11T00:18:04Z
@craigjones4625,"We are hopeless, no quality, hopeless finishing, A league, no one playing in the top flights of any comp in the world, says it all about Australian football atm, hopeless",0,2024-09-11T00:09:15Z
@monsterz2255,Lapangan sama kamera ny jelek bgt njirrr kyk nonton bola amatir 😂😂😂😂,0,2024-09-11T00:06:59Z
@rekashprd7226,It’s a joke Australia football being under 30 fifa ranking,0,2024-09-11T00:04:26Z
@Enthler,Indonsia player white people too😂😂😂 where local ?,2,2024-09-11T00:02:05Z
@RateReaction,we need a world class coach,0,2024-09-10T23:53:01Z
@cctvrakyat,What a performance from Paesss🤯🤯,0,2024-09-10T23:49:57Z
@markdowse3572,"Missed opportunities could prove costly...
Come on, Aussies! 💪

M 🦘🏏😎",0,2024-09-10T23:45:04Z
@assuredaviation9116,Australia is so bad. It’s a manifestation of everything wrong with Australian football,0,2024-09-10T23:43:03Z
@Jonathan-d8d7i,Football Australia really should find out if the Muppet Show theme music is out of copyright and available for the Socceroos.,0,2024-09-10T23:37:39Z
@mrbeastfansindonesian162,good game aussy❤🔥🇮🇩🇳🇿,0,2024-09-10T23:36:16Z
@BaxterThewall,Umm... what highlights ???,0,2024-09-10T23:35:10Z
@feliciafarah.,0:0 Ranking 24 vs 133  😮😮,1,2024-09-10T23:33:05Z
@andrescarrilloestrada984,id rather struggle during qualifying and hopefully qualify and go into tournament  on form,0,2024-09-10T23:32:54Z
@loneRider3910,Japan beats Bahrain 5-0. Australia couldn’t be worse. We may beat China (LOL).,0,2024-09-10T23:31:00Z
@kaneelias,Time for Arnold to go. He has lost this team,1,2024-09-10T23:28:59Z
@ChrisComida,"Well done Indonesia, coming from an Aussie",1,2024-09-10T23:21:23Z
@華-d1y,サウジアラビアに負けなければ大丈夫。始まったばかりです。,0,2024-09-10T23:08:50Z
@Pillzey,Was it nil nil,0,2024-09-10T23:02:17Z
@Just4Kix-ee3vt,That goalkeeper doesn’t look Indonesian,1,2024-09-10T22:56:23Z
@reecesfootball,Put some lads in that wanna play,0,2024-09-10T22:56:03Z
@tommasovotino9913,"Arnold should of been sack 5years ago the man has no skill or understands skilful players ,his game plan has always been second rated and has never improved anything about Australian soccer.",0,2024-09-10T22:55:12Z
@petervon2038,"2;22 This is not how you Promote the World Game Australia, very disappointed .",1,2024-09-10T22:44:57Z
@jj11111111,Phhh that’s what happens when you keep Graham Arnold. Old style  of play - didn’t even think Luongo was worthy of a position. Times were good with Ange Psotecoglou,1,2024-09-10T22:39:48Z
@gustaaf1892,The Socceroos basically played against a Dutch team. Nine of the starting eleven are Dutch and another two on the bench as well. Still a terrible performance and the Socceroos remain toothless in attack. This time no goals from 20 attempts.,4,2024-09-10T22:36:04Z
@michaelbroad6009,"Majority of Australian side - Ex A league players, still playing as A league players, couldn't beat Bahrain now Indonesia!",0,2024-09-10T22:35:11Z
@Novitaputri993,Tidak mudah melawan Australia yang langganan masuk piala dunia,0,2024-09-10T22:34:29Z
@shoahkhan5670,No strikers = no goals.,0,2024-09-10T22:22:51Z
@snellavision,Shiiiiieeet,0,2024-09-10T22:15:09Z
@SonyCamry,Its over,0,2024-09-10T22:08:02Z
@rod7139,Just pathetic!,0,2024-09-10T22:06:58Z
@TanNguyen-iv5yh,2 points from 2 of the strongest teams in this group. Indonesia definitely has a chance to qualify for this World Cup bro!,169,2024-09-10T22:06:25Z
@waggafletcher,"As a token of appreciation to our Indonesian neighbours and friends, the Australian people offer Graham Arnold as a gift to your great nation on account of your football team's sterling effort against a once-formidable Socceroos squad.
Kind Regards
Australia",49,2024-09-10T22:06:13Z
@aussiegreek4993,Poor a league poor national team.,0,2024-09-10T22:01:26Z
@lemonade5865,頑張れオーストラリア,0,2024-09-10T21:58:53Z
@spidy278,TOO MUCH IMPORT PLAYER,2,2024-09-10T21:58:15Z
@Ucok-b4w,Australia is good but not lucky,0,2024-09-10T21:57:40Z
@waggafletcher,"The great Les Murray once described a bad run of form by the Socceroos as ""down the toilet"".
So here we are again.
Vale Les",0,2024-09-10T21:50:02Z
@desinggar280,"Logo Indonesia versi lama 😁, ya memang itu yang terbaik 👍",0,2024-09-10T21:43:03Z
@publius1252,22 men running around for more than ninety minutes of continuous ‘action’…and no one scores anything.  Tell me again why soccer languishes with pitiful crowds in Australia which has more choice in football codes than any other country on Earth.,0,2024-09-10T21:41:05Z
@HeliaMV41,FIRED ARNOLD ?,0,2024-09-10T21:34:20Z
@thejenkinsclub9671,Australia played aggressive in second half but Indonesia did hang on to their lives. Both team are Amazing. Unlike Arabic countries they will lay down on the ground begging for penalties,162,2024-09-10T21:26:28Z
@jackelvers,"Man, we're so bad. Time for Arnold to move on as I think we actually have some quality players that a good manager can work with",12,2024-09-10T21:26:12Z
@MrSirdixon,2.18- “A different breed”- says it all,0,2024-09-10T21:24:47Z
@Tvr11k,No wonder why people are watching the Matildas instead,1,2024-09-10T21:22:36Z
@hypebeastreet,A draw against team with a ranking of 130s 😂,3,2024-09-10T21:19:32Z
@5u1ton,Alhamdulillah 🇮🇩🦅,0,2024-09-10T21:14:56Z
@henri4745,Just as bad as the Wallabies!,0,2024-09-10T21:06:17Z
@defthreats8004,Useless clowns,0,2024-09-10T21:01:51Z
@shahrukhandinirwana3633,🇦🇺 vs 🇮🇩,0,2024-09-10T20:58:57Z
@jamesmorris1986,Had to watch these short highlights because Paramount don’t upload mini matches or replays until days after matches. Really poor broadcast partner for the sport,1,2024-09-10T20:57:40Z
@fanstimnaskoreaselatan2699,Lawan Australia harus nya Para Pemain Timnas Indonesia lebih berani Mencari ruang untuk menembak Jarak Jauh Agar tidak di serang Balik lagi.,2,2024-09-10T20:57:06Z
@jonnyaviles7207,Why is every team getting better and Australia is not Improving the game? It’s sadly not enjoyable to watch the Socceroos. change up the line up the team looks like they have won every trophy they need to be humbled every opportunity is crucial the hard games and the easy ones.,0,2024-09-10T20:56:20Z
@RanaAditya-m2g,australia 0 - 0 Paes,0,2024-09-10T20:54:50Z
@DKOPIyt,"Indonesia v Australia 0-0
Bahrain v japan 0-5
China v Saudi Arabia 1-2

Group C",6,2024-09-10T20:52:10Z
@tiggakayz,Like how the f do they this everytime we try and qualify for the WC they make it hard as shit for themselves to get through everytime and if anyone remembers this was the exact same situation we were in qualifying for the last WC we thought we wouldnt even make it but somehow we managed to scrape through to the WC and put on a decent performance during the tournament looking like we've tapped into our potenial and then drop out usually around the round of 16 riding a wave that australian football is on a rise and then we go through this shit again its a rinse and repeat process Australian football goes through every 4 years its like were going around in circles its amazing to be quite fair,0,2024-09-10T20:51:02Z
@zoeartthea2080,"As usual, Australia is always the more dominant team.
But we are grateful that we have survived very well.",0,2024-09-10T20:49:57Z
@Universe77774,I don't know why you are Australians playing in Asia?!😅,0,2024-09-10T20:43:43Z
@Bodkin_Ye_Pointy,"I haven't watched the highlights. I will never support the Socceroos again. If Football Australia wants to gouge fans through pay per view on a limited audience access, they can go forth and multiply. I have pay TV, just not that supplier and I am not subscribing the the crap they dished up last Thursday.",0,2024-09-10T20:43:10Z
@kimberlyh4104,Arnold destroyed Australia's football,2,2024-09-10T20:37:41Z
@edolibertaviko251,"indonesia butuh striker yang haus gol, yang bisa memanfaat peluang dengan baik. lini belakang sudah bagus, tapi beruntung paes tampil gemilang, jika tidak, australia mungkin sudah merobek gawang kita berulang kali",0,2024-09-10T20:36:32Z
@helicoptermn1463,"We have so many shots, we just can’t score!",0,2024-09-10T20:33:46Z
@abyoutube4672,Maafkan rumput nya yg kurang mendukung 😅,0,2024-09-10T20:33:30Z
@johnpow2378,Indonesian Goli is the MVP here,0,2024-09-10T20:26:09Z
@adamblackshaw9151,"Meanwhile Japan flogs Bahrain 5-0. Y'know, the team that beat AUS 1-0. 🙄",3,2024-09-10T20:25:10Z
@michaelhein2689,😎🍺🇩🇪👍,0,2024-09-10T20:21:41Z
@lunatic7717,Selesai tu Australia,0,2024-09-10T20:19:23Z
@whambamglam735,"After the 6 - 0 hiding v Japan in October, the penny will finally drop. Australia are being exposed as a second tier football country in Asia.",0,2024-09-10T20:12:01Z
@Cherembo1953,"Disaster..arnold must go now!! Forget world cup...this team cant beat anybody  ,we dont have it!!",1,2024-09-10T20:01:01Z
@isoakkfgy4462,Time for Arnold to go.,1,2024-09-10T19:55:21Z
@Fianzaw,Arnold out bad,0,2024-09-10T19:49:20Z
@koopsjunta,"‘Another chance comes, and another chance goes…’. Yep.",0,2024-09-10T19:48:56Z
@simonwale6993,With OFC having one spot for qualification. Staying in the Oceania confederation would be a walk in the park for WC qualification with only NZ to beat.,0,2024-09-10T19:37:49Z
@JayKay0987,Australia are so shit. The standard of players that they have is an embarrassment,0,2024-09-10T19:37:17Z
@わわ-l8w,Indonesia drew with Saudi Arabia and then drew with Australia. How did they get to this level? They weren't at this level in the World Cup qualifiers four years ago.,30,2024-09-10T19:32:02Z
@adriangahinsah372,"It's not about Australia playing bad. It's Indonesia that improve so much in the last two years. 
Last AFC U23 Indonesia beat Australia (1-0) Jordan (4-1) and South Korea (pen) to go to quarter final. 
Indonesian football have bright future.",19,2024-09-10T19:29:52Z
@yogadewa-wy4xc,is Harry Maguire playing for australia now?,0,2024-09-10T19:28:51Z
@louyht7,Australia vs Holland B+ team lol,1,2024-09-10T19:10:57Z
@shahriarokon7638,Australia where are you?,0,2024-09-10T19:10:34Z
@tdali6095,This garbage federation expected australians to pay for this crap. 😂 Very happy with this result it's great karma,0,2024-09-10T19:09:53Z
@Pandaaaa66,Great Australia can hold Indonesia to a draw 🎉,1,2024-09-10T18:59:15Z
@ansarullaharyamateng6027,"🇸🇦 : i told u it wasnt easy.
🇦🇺 : yeah u righ 

😂😂",1,2024-09-10T18:57:53Z
@mintendo3ds,"Congratulations indonesia from Japan.
Lets get a ticket to world cup 2026 together.",189,2024-09-10T18:56:14Z
@Wilko11,It's already looking likely Australia will miss the next world cup. Losing at home against Bahrain in front of a capacity crowd was inexcusable. And a draw against Indonesia with 16 corner kicks without being able to score is ridiculous. Bahrain just played their next game at home against Japan and were thrashed 0 - 5. With Australia playing Japan in Tokyo next month their campaign is already in deep trouble.,22,2024-09-10T18:51:38Z
@Barudakuwa,Woww amazing fottball,0,2024-09-10T18:50:54Z
@ALMusicProductionandRecording,"Congratulations Aussie, succesfully defending Indonesia so well in our country, your team was very good. But, fortunately we have Paes, he is brilliant. And 0 : 0 not bad fot both. Thanks, regards from Jakarta",2,2024-09-10T18:48:15Z
@reyhan1538,"🇯🇵:🤣🤣🤣🤣
🇸🇦:🤫🤫🤫🤫
🇲🇨:😎😎😎😎
🇦🇺:🙄🙄🙄🙄
🇧🇭:🤭🤭🤭🤭
🇨🇳:😭😭😭😭",0,2024-09-10T18:47:39Z
@ilhamwan,Good game Socceroos! See you in Australia🇮🇩🇦🇺,1,2024-09-10T18:37:57Z
@DLHS92,Shitty  pitch,1,2024-09-10T18:31:09Z
@abdulazis9263,Jdkdkfkfk,0,2024-09-10T18:29:36Z
@TatiSuryati-i5s,"Alhamdulillah Indonesia bisa da8 poin dari tim yg rangking nya jauh lebih baik dari Indonesia, Australia tim kuat Indonesia bisa dapat poin syukur Alhamdulillah",0,2024-09-10T18:29:15Z
@JonahNineveh,"Australia please evaluate, a lose and a draw? Is it the player or the coach?",0,2024-09-10T18:27:23Z
@WP_758,Permisi indonesia mau  otw ke piala dunia ya guys😂😂😂,0,2024-09-10T18:22:48Z
@ahlisingkong5073,"Careful Australian folks, barbaric netizens from another planet r manuevering, hunting for victims to be bullied.😂",0,2024-09-10T18:22:35Z
@AmyJackson-h5o,Keegan Spur,0,2024-09-10T18:18:57Z
@arifcobain91,"Forza Indonesia 🇮🇩🇮🇩🇮🇩 
Good Game Australia 🙏",1,2024-09-10T18:15:08Z
@MeldiMeldi-ri2hb,"Apa yang terjadi pada Australia, 2 pertandingan 0 gol?",0,2024-09-10T18:08:47Z
@hakowy5992,Awer mabil is hopeless..,0,2024-09-10T18:08:17Z
@Video21143,Indonesia,0,2024-09-10T18:00:37Z
@jch19105,This is Paes is not Onana😅,0,2024-09-10T17:55:42Z
@pinggirjalan9951,Enakan ini komentatornya dari pada Ahayyyy... ah sudahlah.....,0,2024-09-10T17:54:17Z
@blairwich1935,Very sad as an Aussie. Indonesia though ... you guys deserve ALL the praise for keeping your shape and being organised. Bright future ahead.,139,2024-09-10T17:47:20Z
@Wanderlust58,"Congratulation indonesia. Martin Paes MOTM. 
Love from UK🏴󠁧󠁢󠁥󠁮󠁧󠁿",19,2024-09-10T17:46:44Z
@hati_merdeka,ausi team yang bagus mampu menahan team indonesia yang luar biasa,0,2024-09-10T17:46:38Z
@wahyunurrachmad2976,"🇸🇦 : “kan udah kubilangin”
🇦🇺 : “😢”",1,2024-09-10T17:41:54Z
@rafaelspeed1490,Liat negara yg sepakbola nya maju sprti australia mereka tdk prnh membahas soal naturalisasi atw pmain kturan....yg mereka bahas 11 orang lawan 11 orang di lapangan....tdk sprti negara yg msih miskin sepakbolanya mslh itu trs yg di bahas klo indonesia brmain bagus...jd gk usah trrllu di anggap klo ad negara tetangga yg ngbahas itu...anggap aja sampah😂,0,2024-09-10T17:41:26Z
@ghasakboy6477,Graham Arnold out,0,2024-09-10T17:32:34Z
@dwidwi2710,"Jika Indonesia tidak ada Martin paes ,kemungkinan besar akan babak belur..",1,2024-09-10T17:32:16Z
@hafizammri9496,Hebat indonesia sama kuat dgn gergasi asia🇲🇾,1,2024-09-10T17:24:52Z
@asrispot5302,Peringkat Australia 24 melawan peringkat 132 tpi g mampu buat gol,0,2024-09-10T17:20:28Z
@noor19w9allmari,ترفع القبعة لاندونسييا,1,2024-09-10T17:20:19Z
@Howtou666,i'm wasting my time watching this match,0,2024-09-10T17:18:29Z
@reobagus,"someday when indonesian team completed australia gonna have more big trouble, since indonesian need more attacking players...for defender cant say much, they superb now, plus 2 of indonesian new stars still in reserve, mersh hillgers and eliano...plus our new attackers still on the way to completed the team.",1,2024-09-10T17:12:29Z
@Gers777,🇺🇿🤝🇮🇩,0,2024-09-10T17:11:14Z
@boykingbee5891,syabas indonesia...❤,0,2024-09-10T17:09:13Z
@SuperJuniorquintero,You guys down under need to demand for Graham Arnold to get sacked. Here in America we demanded for Gregg Berhalter sacking and it happened.,0,2024-09-10T17:08:47Z
@MasNugMasterHipnotis,Menyala Abangku ❤🔥🔥🔥🇮🇩🇮🇩🇮🇩,1,2024-09-10T17:06:26Z
@heromail2903,"Please note that Indonesian team only had one week preparation and without trial match at all, therefore draw against Saudi Arabia and Australia is not bad results at all",26,2024-09-10T17:04:07Z
@tarunarachmad3976,australia is not asia,0,2024-09-10T17:03:03Z
@zuriyatmustafian3953,🇲🇨,0,2024-09-10T17:02:28Z
@teguhsugiarto4196,Marten paes onfire,0,2024-09-10T16:58:58Z
@randyblaszczykowski5200,Netherland C vs England B,1,2024-09-10T16:58:45Z
@Muhammadabdullah-m7d5m,Un lucky australian,0,2024-09-10T16:58:20Z
@AngelaErlando9,This is Indonesia's golden era ❤,34,2024-09-10T16:55:56Z
@kampret3852,MAKA BERBONDONG BONDONGNLAH NETIZEN SAMPAH INDONESIA KOMEN DISINI,0,2024-09-10T16:55:21Z
@Myamamma,"Terrible soccer field. It’s hard to dribbling, passing and shooting.",0,2024-09-10T16:54:49Z
@n.c.37,I am French; what is happening with Australia? Here we don't have much information on Australian football but I often read comments that lament the game played by the Socceroos,1,2024-09-10T16:53:35Z
@IErfanCN,GG,0,2024-09-10T16:53:08Z
@TheZORO012,انضمام هذه الدولة الى أسيا اكبر غلط ، اتمنى طردهم خارج القارة الصفراء ، برافو اندونيسيا 😂✔️,43,2024-09-10T16:51:35Z
@walid3731,indonesia front playing very weak but goal keeper very strong,1,2024-09-10T16:48:26Z
@rahmatyasinaceh8907,Indonesia🇮🇩🇮🇩🇮🇩🔥🔥🔥🔥🔥💪💪💪💪💪,5,2024-09-10T16:48:21Z
@yudhigrunge8491,Australia cukup bagus .tapi Indonesia kuat di belakang..,0,2024-09-10T16:47:34Z
@MesinJackpoot,Trima kasih Australian telah berbagi poin dengan Indonesia😂,1,2024-09-10T16:46:34Z
@KamenRiderBlack90,Hebat Australia mampu menahan imbang Indonesia di GBK 👍👍👍,1,2024-09-10T16:45:51Z
@radenramandajahansyahtono155,Australia really play well.,0,2024-09-10T16:45:18Z
@kaorimiyazono9921,Mending pecat pelatih mu itu😂,0,2024-09-10T16:41:58Z
@zonacelwaalwijk,FROM 4-0 IN QATAR TO 0-0 IN JAKARTA  🤣,1,2024-09-10T16:40:04Z
@lifeinpark2426,Indonesia defend was soo strong and solid..,4,2024-09-10T16:36:35Z
@CleanzGaming,Indonesia fans so noisy 🦅🔥🔥,0,2024-09-10T16:36:10Z
@dedesupriadi3979,Out Arnold,1,2024-09-10T16:35:34Z
@KlanYato-go8tl,Thank you for hard work🇮🇩,0,2024-09-10T16:35:13Z
@ponkbekr1283,Marten Paes MOTM. Menyala Indonesiaku...,0,2024-09-10T16:35:07Z
@santuii6110,Well played aussie . Nice try,0,2024-09-10T16:32:50Z
@althealingstory6502,"Terima kasih. . . Kalian sudah bermain mengimbangi kami.kami tau itu buruk buat kalian.tapi ini baik buat kita.saya senang tapi saya gak akan tertawa,karena saya harus menghargai kalian yang sudah mau berbagi poin",1,2024-09-10T16:32:37Z
@irfanbinrusdi,Does Australia regret switching federations? Zealanders laugh at this,5,2024-09-10T16:30:21Z
@wandhanyzilguin3087,INDONESIA STRONGER FOOTBALL ASiAn 🎉❤😅,0,2024-09-10T16:29:43Z
@RamonJulian_,"We must go back to OFC, Asia too difficult for us",5,2024-09-10T16:28:45Z
@aryaPangestu-zc6gj,😅😅😂💃💃💃💃🇮🇩🇮🇩🇮🇩❤😎,0,2024-09-10T16:28:11Z
@EfeRen-fk1yx,"Makin lebih seru kalo komentator nya inggris begini, sayang kamera nya kurang keatas",0,2024-09-10T16:27:48Z
@EniKrisnawati-r4l,Bagaimana rasanya lawan group rank 131 bang..😂😂😂,0,2024-09-10T16:27:21Z
@cahyospn723,WOW suporters atmosfier!👍,0,2024-09-10T16:26:12Z
@olatundedave,Australia should just go back to their continent and be competing there,1,2024-09-10T16:26:09Z
@bartanz7686,Goo Goo Goo 🇮🇩🇮🇩🇮🇩,0,2024-09-10T16:25:12Z
@seochanart,GG Australia. It was a tough match 🔥,0,2024-09-10T16:22:01Z
@joekabak2621,What highlights?,0,2024-09-10T16:21:31Z
@samekoilakes6491,"Efek dserang 7 hari 7 malam, pak ET tolong cepat cari stiker hauz goal, dan lini tengah tambah lagi yg paten belakamg kiper OK, tp tengah dan depan belgedes",0,2024-09-10T16:21:16Z
@rumahjogjanetwork,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ Indonesia,0,2024-09-10T16:21:08Z
@highlandsquadchannel6116,selamat untuk Australia karena sudah mampu menahan imbang Indonesia,0,2024-09-10T16:20:54Z
@rumahjogjanetwork,Indonesia ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2024-09-10T16:20:51Z
@duniagame9817,Kami kuat karna kami memiliki banyak pemain asing yang disewa dari Eropa 😂😂😂 kakak Belanda 🎉😂😅,0,2024-09-10T16:20:41Z
@Ggctvmdpl,Indonesia dong🇮🇩🔥🔥🔥🔥,0,2024-09-10T16:19:59Z
@كاظمشاهركاظمالخزرجي,نتمنى فوز اندنوسيا من العراق,1,2024-09-10T16:19:12Z
@ekohartono7090,Alhamdulillah bisa seri 😊,0,2024-09-10T16:18:52Z
@polorengat,"Ndelok highlights iki ae, ben vibes eropah",0,2024-09-10T16:18:23Z
@samarthbagwe1736,"These dutch players really saving Indonesia right now 
Australia looks out of cue",0,2024-09-10T16:18:22Z
@RezaArdian-m8d,same good because it has shared the box number friend 😂,0,2024-09-10T16:17:27Z
@ndoydoyo5035,Big thank @fc_dallas 😊,0,2024-09-10T16:17:10Z
@ardihamzah5285,🇲🇨🇲🇨🇲🇨🇲🇨,0,2024-09-10T16:17:09Z
@NoLuckJKMY807,"Well played, Team Garuda. Seems like Indonesia is even stronger now with Maarten Paes as the No.1 goalkeeper.",7,2024-09-10T16:16:42Z
@Hikawan-b1f,"Sebagai pendukung indo saya kurang puas dengan hasil 0-0 ,.harusnya bisa curi poin 3 ,soalnya di kandang sendiri & hampir full pemain keturunan",1,2024-09-10T16:16:37Z
@kjcolection7122,"Indonesia vs Australia 
Ibarat anak dan bapak 
Indonesia harus banyak belajar dari Australia dan tim2 kuat asia lainnya",0,2024-09-10T16:15:18Z
@levidhani,Indonesia siap menghadapi jepang,0,2024-09-10T16:12:02Z
@nendypramadhan7240,THIS IS GARUDA,0,2024-09-10T16:10:35Z
@kuku-t6f,Football Australia di dominasi netizen indo bro😀😀,1,2024-09-10T16:09:46Z
@upperza3334,😅😅 อินโดนีเซียนี่แม่งโคตร lucky เลย,0,2024-09-10T16:09:09Z
@Oneshoot777,Ganti saja nama federasi sepakbola kalian dengan nama Indolia 😂😂😂,0,2024-09-10T16:08:59Z
@UtuhKulir-i8i,Paes luar biasa,0,2024-09-10T16:08:56Z
@juliettst5203,"Ahhh no wonder Indonesian goalkeeper is different is good.
Ryan and the team played well.",8,2024-09-10T16:08:38Z
@tofa_canser4835,Indonesia 🇮🇩,0,2024-09-10T16:07:30Z
@denisaputra1788,Peehhh 🔥,0,2024-09-10T16:06:38Z
@imyourdad8049,kasih keras bg aussie 😅,0,2024-09-10T16:06:37Z
@agungprasetiyo5790,Thanks Aussie to give us a Great Game againt Indonesia,1,2024-09-10T16:05:05Z
@sansjobs,"Kesini mau liat ekspresi muka si Goodwin pas nendang free kick ama corner,, ekspresi mukanya kaya habis makan seblak bikin saya senyum ketawa-ketawa😂😅 tapi ga ada rupanya ga ke rekam 😓",0,2024-09-10T16:04:25Z
@sosiej,Australia plays really good. But Indonesian goal keeper is insane😅 so many save from marteen paes.,1,2024-09-10T16:04:09Z
@Lintassejarah-w9v,The rise of Southeast Asian football,3,2024-09-10T16:03:44Z
@lhembadz1,"Australia sangat kuat, kita beruntung punya Paes, Idzes, Ridho",2,2024-09-10T16:03:04Z
@BloxFCeditZ,"Congrats to my Indonesian brothers 
From India",49,2024-09-10T16:03:01Z
@MuncuILagi,축하합니다. 귀하는 해당 지역에서 최고의 팀입니다.,0,2024-09-10T16:02:53Z
@jeromechandramudha4690,Rank 25 with giants against rank 134 .. last time we lost 4-0 .. U23 won 1-0 .. today 0 - 0 ... we gonna  win you next time,21,2024-09-10T16:01:40Z
@ahmadnurandiwijaya3596,"Pemain bola Indonesia
Sedang menunggu striker",0,2024-09-10T15:59:06Z
@erlanddaffary4322,Australia tidak mengalami kemunduran melainkan Indonesia yg banyak mengalami kemajuan...goo sepakbola Indonesia,239,2024-09-10T15:58:39Z
@Diago_kosta,"Australia plays well but Indonesia's goalkeeper is better, do you accept that?",0,2024-09-10T15:58:36Z
@mankrysta718,Why Australians keep hating their team?? They should be appreciated for being able to hold a world class team like indonesia to a draw,60,2024-09-10T15:58:29Z
@izzathadi4006,team Indonesia pemain bolanya asli Indonesia ?? 😮,0,2024-09-10T15:58:19Z
@setiawanteknikmagelang6257,Netijen indo mulai go internasional 😂,0,2024-09-10T15:58:17Z
@AirlanggaRayyan,😂😂😂😂😂😂,1,2024-09-10T15:55:15Z
@masrahmatmukin7960,Lini Bertahan Indonesia Kuat tetapi Lini Serang Tumpul semoga Menghadapi Cina dan Bahrain nanti bisa meraih kemenangan Beruntun 2 kali Tandang dan Kandang Di Tahun 2024/2025 nanti.,1,2024-09-10T15:54:24Z
@asedf3542,💪💪🇮🇶🇮🇶🇲🇨🇲🇨,2,2024-09-10T15:54:10Z
@giugno1735,Indie-Holland vs New Holland.,3,2024-09-10T15:53:54Z
@indobarbar9007,Australi yg sekarang dah maju dengan pesat sudah bisa mengimbangi permainan king indo😅just kidding Australia 🙏🙏 anda lawan yg hebat😁🇮🇩🤝🇦🇺,0,2024-09-10T15:51:29Z
@DavidYudianto,24 vs 133 ???? 0-0😂😂😂😂,0,2024-09-10T15:50:00Z
@turmujiturmuji3015,Tanpa paes Indonesia berak kapur d kandang sendiri..,1,2024-09-10T15:49:12Z
@westyank,Marten de gea,1,2024-09-10T15:48:43Z
@busroralwanyadi9380,Selamat buat kita yang telah berbagi 1 poin,0,2024-09-10T15:48:40Z
@agungpribadi,Nice play for both team..,0,2024-09-10T15:47:47Z
@arifingondes5083,Mantap bang....😊,0,2024-09-10T15:46:20Z
@doubleclick8793,Good Game...rank 20 vs rang 132,0,2024-09-10T15:45:22Z
